20200409,16:26:32,릴 주문 창 이동.
20200409,16:26:32,프로그램 시작.
20200409,16:26:36,재고 조회 창 이동.
20200409,16:26:45,릴 주문 창 이동.
20200409,16:26:47,재고 조회 창 이동.
20200409,16:27:58,프로그램 종료.
20200409,16:34:47,릴 주문 창 이동.
20200409,16:34:47,프로그램 시작.
20200409,16:34:49,재고 조회 창 이동.
20200409,16:41:34,릴 주문 창 이동.
20200409,16:41:34,프로그램 시작.
20200409,16:41:41,재고 조회 창 이동.
20200409,16:42:19,프로그램 종료.
20200409,16:49:18,릴 주문 창 이동.
20200409,16:49:18,프로그램 시작.
20200409,16:49:27,설정 창 이동.
20200409,16:49:39,프로그램 종료.
20200409,16:49:44,재고 조회 창 이동.
20200409,16:49:44,프로그램 시작.
20200409,16:49:50,이력 조회 창 이동.
20200409,16:49:52,재고 조회 창 이동.
20200409,16:51:30,이력 조회 창 이동.
20200409,16:52:38,재고 조회 창 이동.
20200409,16:52:40,릴 주문 창 이동.
20200409,16:53:15,이력 조회 창 이동.
20200409,16:53:17,재고 조회 창 이동.
20200409,16:53:26,설정 창 이동.
20200409,16:53:43,프로그램 종료.
20200409,16:54:30,재고 조회 창 이동.
20200409,16:54:30,프로그램 시작.
20200409,16:54:44,설정 창 이동.
20200409,16:54:54,사용 요청 창 이동.
20200409,16:55:01,이력 조회 창 이동.
20200409,16:55:03,재고 조회 창 이동.
20200409,16:55:04,릴 주문 창 이동.
20200409,16:55:31,재고 조회 창 이동.
20200409,16:55:32,이력 조회 창 이동.
20200409,16:55:35,재고 조회 창 이동.
20200409,16:55:39,프로그램 종료.
20200409,17:07:12,재고 조회 창 이동.
20200409,17:07:12,프로그램 시작.
20200409,17:07:49,릴 주문 창 이동.
20200409,17:08:00,사용 요청 창 이동.
20200409,17:08:48,설정 창 이동.
20200409,17:10:19,재고 조회 창 이동.
20200409,17:10:19,프로그램 시작.
20200409,17:10:32,설정 창 이동.
20200409,17:14:02,재고 조회 창 이동.
20200409,17:14:02,프로그램 시작.
20200409,17:19:06,릴 주문 창 이동.
20200409,17:19:10,재고 조회 창 이동.
20200409,17:19:12,릴 주문 창 이동.
20200409,17:19:14,재고 조회 창 이동.
20200409,17:19:15,이력 조회 창 이동.
20200409,17:19:21,재고 조회 창 이동.
20200409,17:19:23,릴 주문 창 이동.
20200409,17:19:25,사용 요청 창 이동.
20200409,17:19:44,릴 주문 창 이동.
20200409,17:20:36,재고 조회 창 이동.
20200409,17:20:55,프로그램 종료.
20200409,17:28:01,재고 조회 창 이동.
20200409,17:28:01,프로그램 시작.
20200409,17:31:42,프로그램 종료.
20200409,17:35:34,재고 조회 창 이동.
20200409,17:35:34,프로그램 시작.
20200409,17:35:38,릴 주문 창 이동.
20200409,17:35:40,재고 조회 창 이동.
20200409,17:35:42,릴 주문 창 이동.
20200409,17:35:56,프로그램 종료.
20200409,17:42:36,재고 조회 창 이동.
20200409,17:42:36,프로그램 시작.
20200409,17:46:26,릴 주문 창 이동.
20200409,17:47:05,재고 조회 창 이동.
20200409,17:52:06,프로그램 종료.
